"Gene_ID","Gene_Symbol","SRR9943833","SRR9943834","SRR9943835","SRR9943836","SRR9943837","SRR9943838","SRR28475464","SRR28475465","SRR28475466","SRR28475467","SRR28475468","SRR28475469"
"ENSOMYG00000046001","",0.018282,0.018277,0.018277,0.054845,0.030467,0.399755,0,0.006825,0,0.045094,0,0
"ENSOMYG00000046002","pgs1",10.507139,16.827269,11.415016,17.540764,19.055735,12.975126,5.214648,4.848917,9.383003,2.032858,3.391985,2.152004
"ENSOMYG00000046004","cpped1",56.126328,95.032906,59.226116,54.146496,31.409767,55.761147,16.62845,23.418259,26.7155,26.292994,26.285563,30.651804
"ENSOMYG00000046006","",18.84824,37.503048,25.19766,1.806451,2.092864,0.144672,0,0,0.289345,0.246334,0.357771,0.219941
"ENSOMYG00000046014","selenop2",7.379187,10.916268,7.7189,9.797847,2.92823,4.645933,0,1.930622,0.886364,1.009569,0,2.325359
"ENSOMYG00000046016","smpdl3a",92.882935,104.315468,86.701172,76.177757,52.598583,86.30407,37.420517,37.06562,48.187614,32.945778,40.715958,30.011707
"ENSOMYG00000046017","toe1",28.47463,18.037573,25.561977,25.372511,36.863518,24.210661,30.53693,29.156712,38.337189,32.175014,33.143547,35.172768
"ENSOMYG00000046018","",24.965656,30.981817,31.539394,42.654545,14.957576,14.953535,19.141415,21.814142,19.272728,13.367677,23.252525,10.179798
"ENSOMYG00000046019","fabp7b",3.264706,2.764706,0.897059,0,0,1.026961,1.75,1.637255,5.431373,6.64951,5.144608,3.151961
"ENSOMYG00000046027","",0,45.631413,15.467468,23.674414,16.640867,34.118237,0,0,0,0,0,0
"ENSOMYG00000046033","gdpd3a",0.73384,0.793409,1.192649,4.892269,2.643853,3.755387,0,0,0,0,0.323194,0
"ENSOMYG00000046034","ddx28",2.993232,5.031585,2.787648,7.374225,12.334743,5.737733,4.447265,4.880429,4.649464,2.542865,2.070784,2.202764
"ENSOMYG00000046038","rpl35a",2.028707,10.714276,13.478304,1.020087,3.144368,1.638813,0,0,0,0,0,0
"ENSOMYG00000046044","",7.333333,14.113889,3.075,10.380555,3.088889,11.494445,0,3.602778,6.672222,9.430555,5.819445,7.85
"ENSOMYG00000046046","pcyt1bb",0.728827,11.12753,25.967274,1.044648,6.825969,13.814396,0,0,0.402236,0.776423,0,1.304196
"ENSOMYG00000046047","",0.905057,1.352941,0.437564,0,0,1.115583,0,0,0,0,0.649123,1.811146
"ENSOMYG00000046055","",0.445315,0,1.083714,0,0,0.29534,0.369666,0,0,0,0.215878,0.150847
"ENSOMYG00000046057","",5.441642,10.990603,8.925081,8.143422,13.488464,4.622899,3.282394,4.444609,4.79179,4.896142,2.293274,4.408506
"ENSOMYG00000046058","ccdc82",0.362672,0.014329,0.705098,0,11.056724,0,0,12.153092,0,0,0,0.018694
"ENSOMYG00000046062","",53.025543,65.856743,68.536926,52.24292,27.38312,38.710716,25.578568,31.925596,50.695168,42.061077,42.794559,43.695446
"ENSOMYG00000046063","si:dkey-16l2.16",11.530464,13.022359,9.704304,12.206261,9.122973,16.503075,5.376188,6.550587,8.612074,4.226384,2.542761,5.365008
"ENSOMYG00000046066","",0.12018,0.44385,0,0.823248,0.68984,2.008162,0.318604,0.141289,0.745567,0,0,0
"ENSOMYG00000046067","chic1",8.961565,5.610762,8.932914,11.772187,9.136269,14.508037,6.856045,4.833683,7.946191,5.895178,4.032844,5.055206
"ENSOMYG00000046073","",0.745263,0.506788,0.89801,1.141772,0.57718,0.65242,0,0.090665,0.153425,0.112978,0,0
"ENSOMYG00000046075","",5.934732,9.698135,4.435897,2.792541,1.298368,2.511655,0.898601,1.578089,4.250583,3.238928,2.728438,4.475524
"ENSOMYG00000046076","klf17",4.217054,4.182946,2.503876,1.972093,3.867442,1.649612,0.637209,0.782171,0.648837,1.085271,2.226357,1.556589
"ENSOMYG00000046078","",0,0,1.543109,0.521219,16.425323,0,0.18191,0,0,0,1.437391,0
"ENSOMYG00000046079","",1.495077,3.921238,3.067511,0,1.604782,2.057665,0,0,0,1.088608,1.738397,0
"ENSOMYG00000046082","lnx2b",0.077073,0.146219,0.019896,0.109427,0.093761,0.016333,0,0,0,0,0,0
"ENSOMYG00000046083","",31.802898,31.57971,34.943478,26.631884,30.473913,52.601448,20.257971,27.644928,49.153622,24.223188,16.991306,19.500002
"ENSOMYG00000046084","",461.056915,644.053467,565.916931,285.602966,603.910095,687.675781,404.269623,433.667816,613.635925,225.521042,247.994308,232.815704
"ENSOMYG00000046085","",104.022514,658.278442,100.204224,1017.794983,670.948853,740.107178,21.489033,20.576344,28.715633,11.49792,15.361399,13.522044
"ENSOMYG00000046087","",0.528736,0.398467,3.984674,4.337165,3.137931,6.398468,0,0.264368,0.344828,0,0,0.452107
"ENSOMYG00000046096","slc25a43",11.435141,9.86685,7.258065,20.026081,9.87989,18.897736,15.108442,12.520933,19.897736,9.735072,15.573782,11.016472
"ENSOMYG00000046099","",12.737562,14.105721,12.998135,9.098259,17.123135,15.026119,18.671642,29.682837,25.591417,16.590174,22.11194,22.382463
"ENSOMYG00000046100","atp6v0b",2.968107,3.950395,0.439545,3.379208,2.980543,0.239688,0,39.116951,47.703568,25.377588,30.604527,2.0689
"ENSOMYG00000046103","",0.561832,0.298223,0.804566,0.785796,0.395456,0.370802,0.557908,0.720303,1.123101,1.055152,0.632057,0.949131
"ENSOMYG00000046105","",12800.602539,11528.526367,11193.749023,11256.193359,5419.347656,7570.769043,2843.167725,3017.650146,3964.976318,4457.995117,4597.018555,4589.207031
"ENSOMYG00000046106","",0.49375,2.55,2.766964,2.8125,2.165179,1.426786,1.971429,1.094643,2.058036,1.872321,2.379464,0.686607
"ENSOMYG00000046115","",2.099293,1.024861,1.941487,1.652745,1.67796,0.994605,1.863699,0.713674,2.005012,1.500025,0.900461,0.942368
"ENSOMYG00000046130","",1.581395,1.643411,4.263566,0,1.193799,5.612403,0,0,0,0,0,0
"ENSOMYG00000046135","ywhah",34.570267,50.749863,65.762344,43.992405,15.828541,34.033642,35.103634,28.548019,48.626152,43.065655,33.51926,34.659252
"ENSOMYG00000046141","gnaz",1.942338,4.14095,2.54992,6.179925,5.966898,6.431927,0.355579,0.666311,2.312333,0.297384,1.250934,0.971169
"ENSOMYG00000046147","sppl3",24.259165,29.75741,27.688377,38.803822,36.939938,55.575272,15.435452,12.451833,20.297583,9.303823,6.685647,7.526521
"ENSOMYG00000046150","",10.782062,10.051131,9.374685,5.259011,1.932104,11.959765,3.336966,1.878458,5.741827,3.748533,3.228835,5.085499
"ENSOMYG00000046151","mbnl1",0.221497,0,0.951232,1.601136,0.115698,0.70496,0,0,0,0,0.008206,0
"ENSOMYG00000046153","",0.337371,1.973123,1.11875,0,0.655041,0.593638,0.140271,0,0,0,0,0.163674
"ENSOMYG00000046156","ADAP2",0.808194,0.453428,0.8575,0.406764,0.301484,0.992831,0.364533,0.464159,0.861696,0.281581,0,0.322166
"ENSOMYG00000046160","las1l",19.984123,24.566372,22.6101,23.422436,23.218376,17.112181,16.881052,17.32431,26.010931,16.437012,13.385736,18.719418
"ENSOMYG00000046162","",11.557377,20.836067,19.409836,53.23315,46.16029,112.344261,34.31694,32.799637,42.428051,10.402551,6.714025,6.180328
"ENSOMYG00000046163","clic2",0.126797,0.177227,0.388127,0,0.213533,0.299306,0,0,0,0,0,0
"ENSOMYG00000046166","tnfrsf9a",2.257209,1.569781,4.186851,2.016148,0.138408,1.071511,0.719723,0,0.296424,0,0,0
"ENSOMYG00000046168","",1.389706,0.130616,0.320317,0.6772,0,0,0,0,1.043591,0,0,0
"ENSOMYG00000046175","selenot1a",161.319611,181.498657,224.2612,216.311661,190.098221,238.237839,124.162994,116.394432,153.718094,161.267441,135.809738,121.127609
"ENSOMYG00000046176","",33.816513,34.636303,34.635651,35.306683,29.682831,41.452164,36.657928,36.179554,40.662518,26.353867,26.028179,27.669069
"ENSOMYG00000046180","",6.844063,14.32618,11.837626,17.394135,10.895565,8.7196,15.304721,8.11588,11.724607,8.523605,7.020029,6.319743
"ENSOMYG00000046182","",20.216791,27.366764,24.860786,15.138682,6.669766,12.329039,5.510096,3.766472,6.549814,5.226089,4.898512,4.522583
"ENSOMYG00000046184","c1galt1c1",10.807733,12.123302,14.648903,18.811913,18.634274,18.948799,6.033438,3.77743,12.532915,3.560084,6.357368,8.532915
"ENSOMYG00000046186","atad5b",1.135118,1.481972,1.499999,0.962678,0.160598,0,0.390853,0.488323,0.594181,0.620834,0.308056,0.591446
"ENSOMYG00000046194","f2rl2",11.235435,25.62294,10.76498,9.700323,7.037337,4.134511,3.639896,1.354922,3.286669,3.088083,1.777202,1.973048
"ENSOMYG00000046196","suz12b",2.967513,0.783832,0.115243,0.909472,2.132998,0.502525,0.780946,0,0,0.028091,0.092272,0.143803
"ENSOMYG00000046197","pcyt1aa",26.897734,35.907307,28.190931,20.733032,7.234257,23.003023,7.495718,5.947104,10.945592,15.978589,19.09194,12.141562
"ENSOMYG00000046198","mxra8b",0.057673,0,3.026816,0,0.062324,2.840945,0.028163,0,0,0.62991,0.195663,0
"ENSOMYG00000046200","",19.300493,8.269294,20.17734,5.692939,0.417077,5.738916,3.444992,2.515599,3.921182,2.660099,4.108375,2.500821
"ENSOMYG00000046202","",1.151515,0.853535,0.111111,0,0,0.537879,0,1.090909,0,0,0,0
"ENSOMYG00000046211","",39.960579,47.112808,63.567459,1.887,44.316929,46.398205,21.687042,1.4131,25.233112,16.189392,15.95348,17.783766
"ENSOMYG00000046212","tmg2",3.478199,10.460329,4.475339,3.850608,1.94925,2.63045,0.448892,1.463903,1.36812,3.521086,2.556826,1.555397
"ENSOMYG00000046217","",0.192037,1.100858,1.071864,0.440169,0.415821,0.698586,0.255467,0,0,0,0,0.040351
"ENSOMYG00000046218","si:ch211-195b15.8",0,0.292705,0.277008,0.811634,0.119114,0,0.369806,0,0,0,0,0
"ENSOMYG00000046219","",8.047746,9.231213,8.188329,17.690538,17.207781,20.829355,2.656941,3.892131,4.433687,3.41733,0,1.412909
"ENSOMYG00000046220","",18.981966,25.536884,21.03223,30.221663,37.065708,61.719677,6.923465,8.868263,10.779638,4.916802,5.693585,6.213082
"ENSOMYG00000046227","gp1bb",1.25392,2.107058,0.382399,11.701558,1.944743,14.022136,0.278856,0,0.245001,0.090883,0.04572,0.035416
"ENSOMYG00000046228","",4.024943,3.811224,2.0822,3.331633,1.985828,3.303855,0.705215,0.713152,1.215986,0.829932,0.130952,0.386621
"ENSOMYG00000046230","KLHL24",24.711189,20.274626,15.904176,67.864029,67.180138,92.323341,19.118843,16.755354,24.430674,12.485011,12.198875,10.399893
"ENSOMYG00000046232","",52.977436,67.870064,44.52121,91.788811,69.733307,121.618683,50.234657,41.63493,78.503159,43.883121,34.23917,34.938175
"ENSOMYG00000046233","fkbp5",121.340614,151.054886,129.314377,649.059814,1705.115723,1449.329102,211.202484,224.863174,298.072662,53.111076,61.62994,49.486526
"ENSOMYG00000046234","",52.158974,66.220512,64.015381,66.441025,51.046154,50.041027,70.374359,84.143593,102.400002,82.820511,113.794868,89.005127
"ENSOMYG00000046240","",6.471252,5.699087,5.027405,6.348737,4.579796,5.462117,2.57496,1.195594,3.550242,8.796884,4.51209,3.866738
"ENSOMYG00000046241","ccdc85b",4.622103,1.470588,6.081996,7.005348,8.552585,4.793226,2.28164,0,3.28164,0.56328,0.853832,1.479501
"ENSOMYG00000046242","srsf3a",2.645874,5.286559,4.076418,72.833199,40.113998,5.339366,0.449995,0.499746,1.738063,0,0.798124,0.603179
"ENSOMYG00000046249","",12.443933,12.777717,13.055802,9.615045,10.638288,15.569134,1.135778,1.72124,2.397293,1.272648,1.257804,1.411482
"ENSOMYG00000046251","KLF6",2.012537,0.307944,1.308547,1.825289,3.224195,0.551627,0.415847,0.818094,0.517524,1.414683,2.65775,0.494755
"ENSOMYG00000046260","yif1a",1.225188,2.274929,0.940953,1.303781,127.010689,1.031925,0,0,0.261014,0,0,0
"ENSOMYG00000046262","rpl31",0.361389,0.206933,0.465275,0.557897,1.420283,1.527694,0,0,0,0,0,0
"ENSOMYG00000046265","CCNY",0.296486,0.309626,0.738448,0.1494,0.069114,0,0,0,0,0.105368,0.084053,0
"ENSOMYG00000046266","",2.53064,6.274681,13.332876,14.951224,1.076257,22.348448,0.979598,1.163759,0.674231,0,1.20475,1.301141
"ENSOMYG00000046269","",5.237037,9.088889,5.622222,10.051852,15.607408,14.214815,0,0,0,0,0,0
"ENSOMYG00000046270","CREM",49.067101,43.31039,67.377487,96.975754,113.489174,151.686737,31.417316,29.416883,50.715584,13.20606,8.990477,13.030303
"ENSOMYG00000046273","cnot11",5.457388,10.276507,6.076923,9.731809,9.661816,5.772696,6.651421,5.720735,9.38115,8.733888,8.758928,5.921691
"ENSOMYG00000046281","",8.726072,12.150165,9.686469,29.108912,14.394389,30.831684,7.744225,11.442245,18.991747,2.430693,2.457096,5.315182
"ENSOMYG00000046283","",16.095491,9.884173,12.173297,10.253757,8.633952,13.819629,5.668435,9.545535,11.583554,5.342175,7.299735,4.225464
"ENSOMYG00000046284","",941.166687,1549.128906,1512.802979,1372.355103,666.393921,1384.54541,660.189392,700.734863,981.166626,601.689392,572.117432,581.662903
"ENSOMYG00000046285","si:ch211-145o7.3",0.40429,1.959571,0,2.080858,1.096535,0.411716,0,0,0,0,0,0
"ENSOMYG00000046289","DAPL1",25.854637,39.432693,23.088236,6.783371,7.441176,21.397058,38.512444,45.611992,68.127266,69.375,58.724548,57.857468
"ENSOMYG00000046290","",3.965308,43.324833,42.166649,0,4.103458,1773.520752,0,0,0,0,0,0
"ENSOMYG00000046291","psmd7",5.950644,10.254292,10.795064,11.767167,13.748927,9.403434,4.194743,3.872318,3.164163,5.901824,4.776824,6.104077
"ENSOMYG00000046292","",0.418802,1.049839,0.098521,0.97668,1.233781,0.697285,0,0,0,0.023973,0.044335,0.024631
"ENSOMYG00000046293","",0.893617,1.910165,1.44208,1.186761,0,1.541371,0,0,0,0,0,0
"ENSOMYG00000046297","",141.77327,1133.991577,165.173416,1052.685425,1056.767578,1118.276978,0,0,0,0,1034.285278,0
"ENSOMYG00000046304","patz1",13.883574,11.658919,16.358725,3.404779,0,2.224307,0,0,0.390607,0,0,1.09915
"ENSOMYG00000046305","",0,0.725846,0.623978,0,0,0,0.065502,0,0.354363,0,0,0.319151
"ENSOMYG00000046314","",4.364536,6.950533,15.657535,4.348554,3.710807,2.418569,3.595891,5.679604,4.894977,13.30898,13.293759,11.245053
"ENSOMYG00000046326","gcshb",2.093333,9.871428,9.843809,3.217143,1.148571,3.184762,2.232381,0,2.963809,1.817143,0,0.251429
"ENSOMYG00000046327","",14.383445,18.093203,10.040399,3.239261,2.792403,1.183215,0.237788,0.580655,0.597801,0.182961,0.132277,0.695742
"ENSOMYG00000046328","si:ch73-362m14.2",5.48208,8.480812,3.512211,6.938788,2.361243,2.961307,1.596575,0.536632,0.385664,0.899144,1.020298,1.383127
"ENSOMYG00000046330","ppil1",17.726879,35.140896,30.829479,16.060694,12.086705,18.241329,6.495665,8.33237,17.790462,22.83526,11.958093,19.315029
"ENSOMYG00000046331","rpl13",0.204456,0.237324,0.441327,0.141993,1.109761,0.205266,0.06725,0.302997,0.459285,0.171851,0,0.134065
"ENSOMYG00000046333","",2.12987,6.506494,4.87013,3.818182,0.987013,2.142857,0,0,0,0,0,0
"ENSOMYG00000046334","",2.916667,6.416667,1.988095,0,1.97619,2,0,0,0,1.857143,0.916667,0
"ENSOMYG00000046336","",6.635294,3,8.470589,1,13,9.082353,0,0,0,0,1,0
"ENSOMYG00000046343","acyp2",11.688312,8.833333,5.917749,6.292208,4.34632,9.348485,8.132034,5.87013,13.36039,7.097403,7.757576,12.363636
"ENSOMYG00000046345","tomm6",75.579605,66.33831,76.890549,57.184078,54.213932,69.064674,100.796021,86.111938,134.427856,166.604477,169.335815,174.960205
"ENSOMYG00000046346","uqcc2",22.194445,30.103535,25.058081,14.179293,22.530304,27.777779,44.566917,31.565657,52.743687,74.48674,84.777779,71.396461
"ENSOMYG00000046348","tspo",85.6455,99.785782,103.718956,90.455925,71.313271,104.372513,91.695259,79.091469,137.762512,133.726852,124.188629,129.473206
"ENSOMYG00000046349","",3,8.901408,1.225352,0,4,2.788732,0,0,0,0,0,0
"ENSOMYG00000046353","frs3",0.908772,2.211404,0.830263,1.177632,0.355263,1.9,0,0,0.122807,0.102632,0.25,0
"ENSOMYG00000046354","smarcad1b",0,0.372711,0.152737,0.292551,0,0.368775,0.156153,0,0.096201,0.039849,0,0
"ENSOMYG00000046355","TRIM8",57.900349,61.354897,48.974358,98.830132,87.573715,138.627045,29.935024,28.20775,32.185314,12.740676,15.796329,11.159091
"ENSOMYG00000046364","",67.57576,35.523811,76.926399,109.614716,88.852814,97.705627,24.064936,39.896103,38.341991,32.770561,23.333334,29.593073
"ENSOMYG00000046373","slitrk6",0.7174,0,0,0.329766,0,0.173206,0.073325,0.097503,0,0,0,0
"ENSOMYG00000046378","spry2",21.089523,36.055237,26.01619,26.480953,13.045714,26.195238,5.241905,5.13619,6.350476,7.706666,6.605714,9.049523
"ENSOMYG00000046389","cyb5b",64.460213,111.621506,73.331718,104.878494,99.769356,89.83226,41.873657,32.214516,53.478493,12.747312,20.589247,12.755914
"ENSOMYG00000046390","",7.292063,4.662877,7.340843,4.960728,2.532451,3.753411,3.452666,3.294337,4.049401,3.73026,2.886937,2.429103
"ENSOMYG00000046394","",0.324457,0.253487,0.312154,1.36457,0.521312,1.430974,0.21626,0.021252,0.421716,0.285323,0,0
"ENSOMYG00000046395","",3.583942,2.272506,2.608273,3.312247,0.577453,0.985401,0,0,0,0.255474,1.454988,0
"ENSOMYG00000046403","cldn5a",0.077982,0,3.021407,3.342508,1.324159,0.914373,1.643731,2.802752,0.368502,0.769113,1.798165,1.094801
"ENSOMYG00000046405","cacybp",2.45565,5.383512,4.385365,1.582208,1.593884,0.856194,0.753164,0.343709,0.584577,0.433884,0.534231,0.64378
"ENSOMYG00000046411","mrps14",3.138852,3.633845,6.330441,3.175569,1.627104,2.421896,10.562083,9.551402,10.297063,14.951936,13.124166,13.594126
"ENSOMYG00000046412","",15.375527,19.143459,12.06962,13.64557,15.698312,12.675105,12.280591,3.820675,16.295359,6.312236,8.151898,8.567511
"ENSOMYG00000046414","",14.132028,14.43508,13.396226,17.301418,10.50139,11.581366,2.861763,1.445585,14.638469,1.027044,2.709623,0.507202
"ENSOMYG00000046420","",0.10619,0,0.16877,0.795283,0.028724,0.027642,0,0,0,0,0,0
"ENSOMYG00000046434","",0,17.758093,0,13.849988,10.304164,0,10.91528,0,0,0,10.067395,0
"ENSOMYG00000046436","tmem11",5.465385,17.774485,6.844468,14.484333,7.68531,10.498999,13.11179,13.297339,21.508774,12.313054,16.95311,13.685813
"ENSOMYG00000046437","",0.654079,0.557894,1.324491,0.615602,0.685373,0.906285,0.182752,0.182222,0.578426,0.32015,0.605406,0.371642
"ENSOMYG00000046440","dnaja2a",0.072426,18.103811,2.379635,0.244555,0,21.550907,53.132675,0,15.533248,2.685256,23.944113,26.816696
"ENSOMYG00000046441","usf1",26.858738,25.185619,20.649237,30.800732,15.245646,26.051796,15.213583,15.729857,27.662678,11.271582,30.457048,14.652881
"ENSOMYG00000046444","",0.063698,0.615071,0,0.095678,0.133288,0.032721,0,0,0,0,0.032839,0
"ENSOMYG00000046450","",0.988517,12.963741,11.374708,0,0.033145,2.721144,0,0,0,0,0,0
"ENSOMYG00000046452","",16.55987,16.23398,13.213593,27.670549,34.666668,33.970875,8.765049,8.918447,9.537217,6.25631,8.332686,7.196116
"ENSOMYG00000046455","",7.707071,11.692424,11.909091,17.60202,13.047475,15.937879,1.406566,2.65101,1.711111,1.710606,2.002525,1.426263
"ENSOMYG00000046456","dhx38",0.229892,0.281001,0.469509,0.210602,0,0.251806,0,0.02438,0,0,0,0
"ENSOMYG00000046460","cep85l",4.347454,4.362858,3.347882,3.414206,1.899444,4.782199,0.424904,0.735986,0.73513,1.269148,0.441164,0.607189
"ENSOMYG00000046461","",4.454774,1.88526,3.008375,1.632747,0.579565,3.554439,0,0,0,0.69933,1.961474,1.763819
"ENSOMYG00000046462","jpt2",28.070423,26.82942,22.761345,33.411579,21.47809,37.442097,55.108505,49.5,65.930359,37.079029,35.352112,33.336464
"ENSOMYG00000046464","dacha",0,0,0,0.323518,0.517296,0.096671,0.308214,0,0.476298,0,0,0.070499
"ENSOMYG00000046465","EVC",1.398902,1.589814,2.174139,1.040561,0.551388,0.564196,0.180238,0,0,0,0.215919,0.350717
"ENSOMYG00000046466","",0.524608,1.642058,0.959732,0,0.4217,2.814318,0.47651,0.33557,0.612975,0.454139,0.334452,0.33557
"ENSOMYG00000046471","nmnat3",1.193261,0.833837,1.406483,1.668859,2.818442,1.606907,0,0.175735,0.502934,0.391871,0.265262,0
"ENSOMYG00000046478","",0.377011,0.965453,1.0272,0.74954,0.223343,0.525112,0,0,0.076569,0.044386,0.026525,0
"ENSOMYG00000046486","",0.028818,0.115273,0.381765,0.096061,0.3122,0.444445,0,0,0,0.007493,0,0.028818
"ENSOMYG00000046487","",23.66954,38.222221,36.188698,126.767723,173.680557,128.43869,85.811783,88.579025,115.477966,13.901341,21.202106,14.636495
"ENSOMYG00000046489","",1.237477,2.777984,1.266234,0.931973,2.53154,2.289734,0.217069,0.3188,0,0.284168,0.160173,0.532468
"ENSOMYG00000046494","",15.850097,31.300196,20.666489,22.840471,35.29155,28.673916,8.961513,12.84052,13.23046,10.841446,6.886016,7.545623
"ENSOMYG00000046497","",0.701339,3.629284,0,0.724612,0,2.354565,0.259726,0,0.313289,0.627306,0,0.328824
"ENSOMYG00000046498","fam136a",16.368933,26.593851,27.054207,16.54369,10.134304,8.92233,5.189321,4.512945,4.940129,5.677993,8.690939,6.487055
"ENSOMYG00000046499","sat1a.2",13.527537,107.926514,33.420139,263.750854,3.070373,492.273773,380.277527,1.085552,102.986443,106.472069,19.639456,15.331605
"ENSOMYG00000046500","",0.308237,0.208149,0.047387,0,0.473871,0.265722,0,0,0,0,0,0
"ENSOMYG00000046502","",0.706146,0.737224,0.807666,1.365332,0.897445,1.685428,0,0.075967,0.512776,0,0,0
"ENSOMYG00000046507","CYTL1",0.607306,0.53653,0,0,0.509132,0.468037,0,3.986301,0,0,0,0
"ENSOMYG00000046509","",31.114775,34.76207,14.881817,15.896386,1.744734,5.1598,28.900085,32.514866,10.522542,4.525716,48.756573,51.613731
"ENSOMYG00000046515","nus1",27.392435,35.2435,38.014183,83.652481,51.362885,49.666668,48.372341,44.151299,48.280144,4.359338,7.541371,7.619385
"ENSOMYG00000046518","rereb",20.553316,29.459692,25.210835,27.347485,25.013294,34.044598,12.277159,10.98199,18.421099,9.111063,6.887364,9.678817
"ENSOMYG00000046522","lyar",6.117647,12.192041,8.495675,16.378893,21.356401,14.692041,7.980969,4.66955,9.819204,6.175606,7.223183,3.588235
"ENSOMYG00000046527","TMEM128",16.508392,35.792564,32.341728,24.835732,27.86331,28.057554,13.370503,8.805756,19.151079,19.555157,18.840528,23.233213
"ENSOMYG00000046532","OTOP1",0.678607,1.213169,0.124874,0.378406,1.040111,0.136983,0.435923,0.252775,0,0,0.350151,0
"ENSOMYG00000046536","si:ch211-157b11.12",12.10878,11.023356,10.911981,15.753028,15.634299,21.141869,7.852509,10.780277,8.109429,5.74135,4.656142,4.642301
"ENSOMYG00000046537","rpl6",207.750961,1031.627808,1047.28833,1059.184814,1346.002075,1.374922,0,0,0,0,0,0
"ENSOMYG00000046539","",9.101203,14.437578,15.279966,18.334301,9.30029,12.470759,1.047698,1.376192,1.665699,1.663625,2.17669,2.659892
"ENSOMYG00000046543","dynll1",34.744186,49.926357,49.571705,54.91473,40.55814,64.093025,183.422485,206.751938,294.693787,250.228683,222.587204,233.877914
"ENSOMYG00000046546","dcbld1",1.057975,1.690112,0.859329,1.18452,0.833431,0.576516,1.565038,0.546792,1.443496,0.308122,0.65156,0.657151
"ENSOMYG00000046550","",12.839261,0.710747,11.988786,0.389192,0.452584,25.211111,0.100393,0,0.151633,0,0,0.817868
"ENSOMYG00000046558","rab40b",0,15.804947,0.224066,1.027398,0,3.051453,0,0.666842,0.673407,0,0,0
"ENSOMYG00000046560","",16.947741,20.774136,21.278122,36.901684,32.340122,27.192205,4.682905,7.899026,5.985828,1.739593,2.000886,3.73605
"ENSOMYG00000046561","spsb4a",18.940981,26.541777,15.817639,15.165451,20.293766,23.630636,6.608753,3.308355,5.442971,4.927719,5.311008,4.236737
"ENSOMYG00000046562","",0.897639,26.232857,0.833603,0.389374,0.502679,0,0,0,0,0,0,0
"ENSOMYG00000046564","KIAA0040",11.830189,13.333333,9.132075,13.075472,2.125786,0.279874,2.128931,7.915094,2.226415,5.355346,0.955975,2.113208
"ENSOMYG00000046565","",65.191666,61.876667,68.820831,70.15583,41.799999,51.649166,41.559166,38.454166,51.419998,54.7575,48.9175,46.374168
"ENSOMYG00000046567","cox11",19.702343,22.705469,25.192188,34.792969,25.489063,33.489845,22.109375,21.725,31.191406,18.963282,16.717968,17.971094
"ENSOMYG00000046568","",570.03241,1082.439819,392.09433,881.612244,688.661438,961.340271,372.945587,401.802673,556.315369,360.013885,386.397003,388.37616
"ENSOMYG00000046572","slc25a36a",0.583733,0.657544,0.256267,0,0.359541,0.291888,0,0,0,0.060927,0,0
"ENSOMYG00000046574","",4.111639,18.714964,0,5.746635,9.47506,6.383214,0.484561,0.790974,1.322248,1.159937,0.267617,1.557403
"ENSOMYG00000046578","",24.155827,37.595409,34.016029,53.075413,49.302738,47.967884,14.835054,15.005111,25.334005,17.708096,24.305368,19.313915
"ENSOMYG00000046579","HLF",31.542734,59.851494,38.295582,9.033119,6.505342,9.194445,0.209402,0.270299,0,3.651709,5.712607,5.188034
"ENSOMYG00000046583","",5,7.121739,4.95,8.204348,4.432609,3.906522,0.976087,0.35,4.108696,3.427174,5.307609,4.967391
"ENSOMYG00000046585","",1.545547,4.4278,1.118084,0,0.382591,0.653846,0.375169,0.524966,0,0,0.956815,0
"ENSOMYG00000046589","",1.632184,2.344828,1.396552,1.488506,2.045977,2.66954,2.640805,7.873563,8.132184,9.175287,5.146552,14.275862
"ENSOMYG00000046596","TAGLN",0,44.503605,41.793388,129.796753,0.596534,0,0,4.642334,12.520937,0,0,50.339169
"ENSOMYG00000046599","",1.511027,0.841367,0.640515,1.119459,0.647703,0.71876,0,0,0.24338,0.036926,0.069062,0.195542
"ENSOMYG00000046601","",2.574275,4.952899,14.428442,1.307971,0,0,20.78895,9.277174,15.030797,14.121377,21.69837,30.27808
"ENSOMYG00000046603","lipe1",21.897245,20.161734,30.224619,179.875519,318.228516,367.626251,53.955406,57.330044,67.035538,4.066585,4.396219,5.823264
"ENSOMYG00000046607","",0,0,0,0,0,0.601006,0.649425,0,1.260084,0,0.483333,0.971264
"ENSOMYG00000046609","",2.292585,1.939793,0.463857,1.109216,1.039516,0.571471,0.029412,0.085813,0.161736,0.078837,0.176471,0.147059
"ENSOMYG00000046610","vdac3",0.529102,0.251868,0.685829,0.577487,0.950223,0.973543,0,0,0.140313,0,0,0
"ENSOMYG00000046611","zbtb33",8.052165,15.428795,16.263432,7.952008,5.460094,9.852895,1.90193,2.113198,3.410537,2.714658,2.688576,2.590506
"ENSOMYG00000046614","",0,0,0,4.461343,6.126743,8.138149,4.979721,4.239544,2.70469,0,0,0
"ENSOMYG00000046617","NKAP",7.11342,13.094373,8.321212,8.464935,13.633766,10.579221,21.294806,18.045021,18.925541,11.300433,18.668398,16.516018
"ENSOMYG00000046619","",19.895624,17.642187,17.598438,26.373751,10.839375,17.839687,10.47125,11.118438,13.760781,6.400938,8.00125,11.537188
