"Gene_ID","Gene_Symbol","SRR27553658","SRR27553659","SRR27553660","SRR27553661","SRR27553662","SRR27553663","SRR27553664","SRR27553665","SRR27553666","SRR25482874","SRR25482875","SRR25482876","SRR25482877","SRR25482878","SRR25482879","SRR25482880","SRR25482881"
"ENSOMYG00000065705","",0.147443,0,0.190968,0,0.694777,0.301415,0.132209,0,0,8.150707,5.682263,31.841675,30.791077,35.433624,4.45593,7.741567,5.229053
"ENSOMYG00000065709","",0,0,0.064249,0.128897,0.029976,0,0,0.029776,0.059153,0.140737,0.052508,0.179796,0.205087,0.35057,0.305385,0.124001,0.187251
"ENSOMYG00000065710","",0,0,0.998299,0,0.955782,1.209184,1.042517,0.886054,1.188776,0,0.906463,1.294218,2.12415,0,0.882653,1.159864,0
"ENSOMYG00000065715","mri1",1.338352,0.780171,0.496934,0.435786,0.775577,1.403947,0,0,0.484273,0.394099,11.340731,0.467732,0.342749,0.785799,0.728448,11.667604,0.606507
"ENSOMYG00000065717","",0.053102,0.067794,0.039456,0.248146,0,0,0.050093,0.056587,0,0.146966,0.077081,0.369639,0.65658,0.343652,0.098894,0.177629,0
"ENSOMYG00000065727","",0.056776,0.088823,0,0,0,0.089021,0.084471,0,0,0.029673,0.099703,0.059135,1.404549,0.058944,0.059347,0.110675,0.08269
"ENSOMYG00000065730","",0.042446,0.021903,0.083453,0.112471,0,0.057074,0.064108,0,0.018945,0.063349,0.017266,0.391557,0.407473,0.341834,0.143007,0.105955,0.11147
"ENSOMYG00000065737","",0.090855,0.029499,0.032055,0.079449,0,0.073746,0.260832,0,0.029499,0.009833,0.029499,0.4824,0.250541,0.422025,0.036185,0.153196,0
"ENSOMYG00000065744","",0.54607,0.332728,0.356506,0.188243,0.288309,0.519485,0.544584,0.412839,0.17784,0.995211,1.24356,1.310271,1.369221,1.805482,0.955086,2.07926,0.668758
"ENSOMYG00000065752","",0.096326,0.108299,0.040816,0,0.132652,0.017143,0.040272,0.134012,0.069183,0.0683,0.187757,0.665987,0.726918,0.498169,0,0.03483,0.053469
"ENSOMYG00000065756","5_8S_rRNA",0.175325,0,0.175325,0,0,0,0,0,0.176948,2.164087,3.486901,2.40346,3.838945,4.396158,3.031808,5.613979,4.945065
"ENSOMYG00000065757","",0,0.011191,0.101729,0.020341,0.020144,0,0.033795,0,0,0.020366,0,0.318928,0.198349,0.070289,0,0.020205,0.002374
"ENSOMYG00000065761","",0.060651,0.050877,0,0.020886,0.012531,0,0,0,0.034085,0.145447,0.010944,0.452858,0.75703,0.521034,0.061737,0.020969,0.085965
"ENSOMYG00000065763","smim14",11.632514,4.072404,8.916667,9.901639,15.777323,13.620706,24.849728,0,13.691257,44.882515,0,65.722679,62.693306,100.095627,45.834209,0,49.572403
"ENSOMYG00000065769","plekho2",3.598049,4.759342,6.399588,4.0988,5.268867,3.937948,8.112037,5.319786,5.44223,6.31711,5.366475,9.120985,12.05193,12.915242,8.042589,7.860324,7.35355
"ENSOMYG00000065770","",0.009496,0.00455,0.041543,0,0.25005,0.085658,0.077943,0.087833,0.310187,0.034421,0.184965,0.294759,0.034619,0.324184,0.077151,0.052423,0
"ENSOMYG00000065774","",4.647766,5.081821,4.60095,3.4522,4.774649,5.136426,6.545875,5.891176,3.430247,4.057343,4.362804,12.319155,11.281325,13.29714,5.176737,3.885399,3.892331
"ENSOMYG00000065784","",0,0.166172,0.089021,0.09001,0.296736,0,0.057372,0.148368,0,0.1545,0.101351,0.491395,0.30099,0.364688,0.041543,0,0
"ENSOMYG00000065790","MLANA",0.45572,0.26476,2.729705,0,0.274908,0.207565,0.475092,2.454797,0,1.52583,0.706642,0,0.826568,0,1.367159,0,0.274908
"ENSOMYG00000065798","",0,0,0.048519,0.015627,0.066162,0.104474,0.040958,0.122622,0.010838,0.06912,0.068052,0.231127,0.30894,0.488378,0.253184,0.022054,0.018021
"ENSOMYG00000065800","zgc:55558",2.746466,1.008834,4.019876,5.040636,3.270318,2.032686,2.317138,2.130742,3.023852,5.437721,6.070672,4.676679,3.959364,2.670495,6.745583,2.742049,2.411661
"ENSOMYG00000065811","",0.743743,0.217339,0.635221,0.262865,0.824904,0.304897,1.074201,0.220046,0.296443,0.367194,0.167325,1.264723,1.998016,3.049531,0.332609,0.74455,0.098485
"ENSOMYG00000065815","b9d1",0.46934,0.227987,0,0.943396,1.012579,1.519654,0.707547,0.382075,1.773585,1.726415,0.607704,1.31761,1.322327,0.54717,0.290881,2.67217,1.819182
"ENSOMYG00000065817","prox3",1.166898,0.331946,1.403144,0.626907,0.941285,0.487286,2.421637,1.614424,0.686546,7.989367,7.283865,14.020342,11.320389,12.590384,6.267684,5.843736,5.171521
"ENSOMYG00000065819","",0.363996,0.778241,0.367259,0.739272,0.588328,0.467459,0.59545,1.96098,0.406528,0.352787,0.116518,0.324628,0.401583,0.817211,0.337883,0.085657,0.154302
"ENSOMYG00000065820","",1.350304,0.976757,1.23907,0.659104,0.452131,1.02601,1.018816,1.37244,0,3.355285,3.351965,3.534588,4.221915,1.405091,2.97731,2.163254,1.930271
"ENSOMYG00000065822","",0.212094,0.186523,0.333292,0.458124,0.560469,0.078705,0.189531,0.496932,0.358042,0.126234,0.259777,1.154124,1.147193,2.332488,0.316728,0.105455,0.058243
"ENSOMYG00000065825","",5.801666,6.994061,5.863239,5.008372,4.635225,5.225145,8.691621,7.263439,10.707211,353.549835,113.214119,2220.192139,3836.491699,1301.129761,53.945564,1568.8396,1010.045532
"ENSOMYG00000065829","",72.260826,76.657867,79.003845,74.763702,69.541847,69.415085,95.99128,89.540855,87.941551,25.945805,26.663879,63.927521,63.646164,70.727142,42.44035,51.539665,41.290493
"ENSOMYG00000065832","",0,0,0.276073,0,0.052822,0,0.066271,0.047876,0.267251,0.053808,0.077849,0.255218,0.365411,0.783541,0.06449,0.19807,0.059192
"ENSOMYG00000065837","",3.019228,2.543139,2.406952,1.820781,1.364121,1.520653,2.843037,1.864712,4.866497,13.951235,9.540628,8.160131,13.488562,11.521446,5.869864,69.356415,35.587688
"ENSOMYG00000065839","",0.044508,0.032828,0.280303,0.132576,0,0,0.094066,0,0,0,0.036301,0.271938,0.279514,0.131787,0.035511,0.21149,0.035511
"ENSOMYG00000065842","",7.798611,6.059028,6.177083,4.220486,6.465278,7.166667,10.762153,4.75,4.940972,7.559028,6.444445,14.144097,14.411458,20.079861,8.532986,10.203125,8.784722
"ENSOMYG00000065844","",0.029216,0,0.106078,0.10098,0,0,0.029412,0.03098,0,0.125098,0.468727,0.223054,0.286176,0.510784,0.109411,0.07451,0.186078
"ENSOMYG00000065848","",0.474545,0.039567,0.079135,0.357163,0.196518,0.087049,0.039831,0.057241,0.079135,0,0.075969,0.039567,0.136068,0.085994,0,0.009443,0
"ENSOMYG00000065849","",0.095588,0,0.077255,0.126961,0.078432,0.06647,0.138627,0.142091,0.229902,0.102941,0.144118,0.962894,0.297452,0.615492,0,0.029216,0.303333
"ENSOMYG00000065853","",0,0.064389,0.002009,0.038669,0.010092,0,0.017861,0,0,0.013173,0.047421,0.178473,0.14011,0.251128,0.023755,0.021567,0.043983
"ENSOMYG00000065859","",0.034555,0.032112,0.040035,0.03235,0.055526,0.00423,0.017873,0.014994,0.037712,0.178137,0.109292,0.552081,0.429516,0.591602,0.136551,0.093184,0.10167
"ENSOMYG00000065862","FAM210A",40.48682,37.924419,43.951939,34.884884,40.034496,42.301163,46.446899,46.630234,35.915504,23.192333,27.458139,47.183334,48.984497,46.463955,25.458927,30.762016,32.038761
"ENSOMYG00000065869","5_8S_rRNA",0,0,0,0,0,0,0.099609,0.032341,0,16.246754,25.533686,18.5,24.142857,31.527597,22.588881,46.329544,33.07143
"ENSOMYG00000065870","",0.219957,0.165463,0.181509,0.064439,1.35899,0.368069,14.118418,0.393839,1.164247,4.942611,4.500895,1.760114,0.829678,0.69226,0.661653,7.283816,6.153143
"ENSOMYG00000065872","col27a1b",1.421197,2.170064,2.057191,1.496508,2.072858,0.961306,1.781804,1.748773,1.081729,0.612495,0.338618,1.054738,0.581918,0.691204,0.338618,0.57248,0.443752
"ENSOMYG00000065874","",0.05935,0.059333,0.368347,0,0.029703,0.029666,0.029666,0,0.034809,0.029666,0.117988,0.303043,0.350024,0.350126,0.123029,0,0.332176
"ENSOMYG00000065876","",0.018232,0.008812,0.100273,0,0.020541,0,0.025038,0.034822,0.061136,0.028259,0.096567,0.256399,0.142573,0.539802,0.04649,0.144393,0.208325
"ENSOMYG00000065879","",0.090253,0,0.045126,0.03213,0,0,0.054152,0,0,0.03586,0.02848,0.375811,0.342243,0.280235,0.01793,0.038388,0.092539
"ENSOMYG00000065883","",0.52678,0.525489,0.336416,0.335771,0.2678,0.47236,0.149279,0.11723,0.213379,0,0.391482,0.307163,0,0.177458,0.164121,0.06453,0
"ENSOMYG00000065887","",6.307785,5.183989,6.302568,3.523475,4.601726,5.564607,5.066613,6.924157,5.219903,5.525882,5.992978,6.380417,8.725722,9.226324,4.800963,5.007824,4.674759
"ENSOMYG00000065889","",0.014948,0.028899,0.014948,0.132536,0,0.026208,0.013453,0.048131,0,0.052616,0,0.096637,0.044245,0.210197,0,0,0.043722
"ENSOMYG00000065892","",0.023101,0.072811,0.052995,0,0.064998,0.12153,0.030624,0.03493,0.07136,0.138611,0.067828,0.456896,0.418187,0.583731,0.043686,0.176999,0.063231
"ENSOMYG00000065895","",0.149579,0.036016,0.42341,0.120691,0.320524,0.011025,0.237837,0.033002,0.082102,0.345317,0.409521,0.56666,0.500697,0.90263,0.350645,0.087321,0.289253
"ENSOMYG00000065898","",3.154827,4.766849,4.553734,2.95082,2.564663,2.947177,3.6102,0,1.939891,0,0,0,0,0,0.502732,0.411658,0
"ENSOMYG00000065906","",0.383434,0,0.220019,0.059172,0.101775,0.023471,0.04359,0.059172,0.255424,0.147929,0.094872,0.191453,0.71328,0.454931,0.127613,0.029586,0.17357
"ENSOMYG00000065907","",0.024039,0.092388,0.047917,0,0.036058,0.024039,0.011699,0.047196,0.024039,0.076844,0.265468,0.243745,0.522555,0.803959,0.257373,0.034295,0.060619
"ENSOMYG00000065914","",0.005931,0.425594,0.197255,0.021966,0,0,0.032949,0.116419,0.081164,0.200494,0.055024,0.612608,0.700927,1.015651,0.35629,0.364032,0.273256
"ENSOMYG00000065917","",33.85519,26.762295,29.434425,32.931694,24.491804,23.836065,58.415302,36.786884,37.193989,26.448088,39.980873,68.273224,53.202187,49.726776,35.418034,48.699455,42.814209
"ENSOMYG00000065921","",0,0,0.75,0,0,0,0.132812,0,0,8.403137,20.40313,2.446243,4.518746,1.432813,25.967173,29.146317,20.395315
"ENSOMYG00000065923","",0.116091,0.104549,0.030075,0.054311,0.020231,0.076544,0,0.010523,0.022539,0.05275,0.161962,0.318253,0.462,0.650501,0.020367,0.050848,0.058554
"ENSOMYG00000065925","",0.775203,0.561827,0.358485,0.595881,0.425891,0.42104,0.660306,0.629304,1.127689,3.440088,1.822548,1.606471,3.315327,2.806199,1.120515,14.039408,7.252656
"ENSOMYG00000065926","",0.04902,0.115293,0.120588,0.14647,0.095588,0.029412,0,0.177058,0.095588,0,0.029412,0.133724,0.422843,1.447786,0.177942,0.073333,0.26402
"ENSOMYG00000065927","",0.056305,0.026197,0.029326,0.029326,0.029326,0.058651,0.117301,0.073705,0.029326,0,0.217986,0.08778,0.442622,0.566175,0.058065,0.109873,0
"ENSOMYG00000065928","",0.088235,0.056863,0.307647,0.117156,0.087745,0.058824,0,0.298988,0.148529,0.052353,0.085882,1.132354,1.080067,1.067646,0.238333,0,0.291372
"ENSOMYG00000065935","ogal",0.635638,1.03703,2.699422,1.089403,2.52946,0.930033,1.787439,1.062193,0.450082,6.273528,8.305505,12.147367,19.768486,22.551765,10.697218,11.697013,11.162438
"ENSOMYG00000065936","",0.105044,0,0.299704,0.303462,0.497131,0.100692,0.296736,0.584967,0.058754,0.04906,0.016617,0.342235,0.175864,0.434817,0.066865,0.020574,0.441445
"ENSOMYG00000065937","fam114a1",4.789582,5.318328,3.860498,3.442583,3.128148,3.216508,6.105862,2.972135,3.090962,7.060319,9.452497,9.815607,12.744807,15.532009,10.427234,10.548875,9.168208
"ENSOMYG00000065939","",0.234285,0.362643,0.219823,0.218666,0.478018,0.159082,0.821057,0.616853,0.468955,0.509641,0.969148,1.559776,1.421775,1.013498,0.421134,0.612385,0.864057
"ENSOMYG00000065945","",0,0,0,0,0.037274,0.054803,0.043842,0.049261,0.023317,0.061371,0,0.048933,0.293103,0.260756,0,0.024631,0
"ENSOMYG00000065946","",0.02915,0.015375,0.037694,0,0.097782,0.019508,0.009116,0.080613,0.100213,0,0.062473,0.061622,0.068019,0.118262,0.036706,0.143361,0.022303
"ENSOMYG00000065947","",3.697649,5.881714,5.117087,3.590223,3.654798,3.890766,3.909777,7.137598,3.07242,3.331926,4.600483,8.865419,10.103802,7.66385,4.187689,5.344599,5.162945
"ENSOMYG00000065950","",0.151282,0.156312,0.051282,0,0.011243,0,0,0.073964,0.143984,0.09645,0.343195,0.022485,0.074606,0.073964,0,0.221893,0
"ENSOMYG00000065952","",1.217476,1.090575,1.039763,0.725707,0.779548,0.877535,1.289755,0.947193,2.654251,6.764536,4.176551,3.523761,6.974129,6.015489,3.136795,31.539965,16.899784
"ENSOMYG00000065955","",0.294058,0.48909,0.726754,0.221551,0,0.23565,0.29708,0.186304,0.431521,0,0.230614,0.798254,0,0.671031,0.674723,0.530044,0.212823
"ENSOMYG00000065966","",0.029734,0.033701,0.080358,0,0.007446,0.0217,0.030387,0.020874,0.022345,0.088508,0.109107,0.229085,0.233265,0.37224,0.030198,0.064234,0.140416
"ENSOMYG00000065971","",0.010011,0.051748,0.073011,0.010011,0,0,0,0.024453,0,0.064597,0.005344,0.075569,0.132083,0.078517,0.008117,0.02381,0.023891
"ENSOMYG00000065973","",5.702983,7.96973,5.607594,5.297885,4.646694,4.920328,8.815709,7.72349,11.709674,329.573853,115.73893,2508.437256,3986.157959,1580.183838,59.681252,1444.443237,1057.931519
"ENSOMYG00000065976","",0.206428,0.061128,0.056578,0,0.037092,0.051039,0.171512,0.09034,0.112957,0.265875,0.086647,0.339465,0.48134,0.735772,0.176557,0.029476,0.088625
"ENSOMYG00000065977","",0.151731,0.195912,0.191691,0.103858,0.063897,0.058952,0.193472,0.05638,0.067656,0.938281,0.063699,1.883282,2.205937,0.276162,0.862316,0.377184,0.606926
"ENSOMYG00000065979","",3.956688,4.621678,4.311653,3.535661,2.754498,3.983374,5.242045,4.973777,7.076546,243.653732,85.188766,2373.176514,2816.579102,1084.069336,42.269215,1265.210205,830.184937
"ENSOMYG00000065981","",0.13353,0.115727,0.259941,0.029674,0.04728,0.344217,0.029689,0.138971,0.1636,0.221068,0.219585,0.538579,1.310976,2.190008,0.32819,0.093636,0.219485
"ENSOMYG00000065985","",0.058097,0.018904,0.018904,0.042155,0.048834,0.046881,0.053308,0.018904,0,0.181665,0.047574,0.310781,0.471072,0.428847,0.080025,0.069408,0.068999
"ENSOMYG00000065990","",0.303659,0.224332,0.225123,0.240801,0.223408,0.111029,0.327152,0.670127,0.457864,0,0.018991,1.007322,0.531256,0.579229,0.050841,0,0.040554
"ENSOMYG00000065998","",6.142643,1.600601,17.118618,0,180.521027,0.704204,11.677177,156.450455,157.78978,6108.369141,5324.552734,8336.734375,9605.458984,8972.573242,6992.240234,7304.321289,6468.130859
"ENSOMYG00000066000","HHEX",4.066549,4.532391,6.553003,6.922262,8.885748,6.932862,3.529446,7.726737,4.938752,44.382805,32.280918,50.698765,61.759129,55.82391,36.387516,35.961132,26.518847
"ENSOMYG00000066002","",0.118694,0.173888,0,0.08269,0,0.068843,0.064787,0.187932,0,0,0,0.268447,0.118497,0.114342,0,0.06726,0.04451
"ENSOMYG00000066003","",0.209543,0.181207,0.150209,0.024313,0.051836,0.115294,0.087747,0.153438,0.084342,0.287085,0.134794,1.137251,1.153928,1.643834,0.335622,0.129178,0.176858
"ENSOMYG00000066004","",0.016012,0.03691,0.010602,0,0.008482,0,0,0.012723,0,0.018943,0.052311,0.1054,0.663728,0.258814,0,0.148716,0.291284
"ENSOMYG00000066005","",0.089318,0.256182,0.006726,0.006726,0,0.200791,0,0,0,0.022552,0.155094,0.117574,0.174827,0.178437,0.00633,0.275569,0.16993
"ENSOMYG00000066006","",0.495726,0,0.45584,0,1.589744,0.394587,1.750712,0.61396,0,5.910256,6.656695,17.463675,26.690884,26.253561,15.405983,5.987179,11.131766
"ENSOMYG00000066012","",0,0.017396,0.035026,0.017513,0.016929,0,0.03471,0.132672,0.05254,0.093169,0.036661,0.460365,0.310684,0.485003,0.161363,0.016929,0.080443
"ENSOMYG00000066013","PLPP7",20.918781,21.064137,23.976513,17.281843,15.230352,18.103884,24.364046,22.932249,19.883469,0,0,0,0,0.228546,0.186089,0,0
"ENSOMYG00000066020","",0.787234,0.783688,0,2.070922,0.496454,0.691489,0.705674,1.567376,0,1.01773,1.51773,2.010638,1.56383,1.70922,1.929078,1.212766,0.29078
"ENSOMYG00000066029","",0.097165,0,0.239972,0.292531,0,0,0.266598,0,0.282849,0,0.590595,0.942946,0.237898,0.200553,0.177732,0,0
"ENSOMYG00000066032","",1.139333,1.472477,1.590692,1.603934,1.578496,0.868574,2.187994,1.75,0.852813,1.495856,1.696724,5.079593,5.348601,8.342501,3.097658,2.561074,2.918756
"ENSOMYG00000066033","",0,0,0.116278,0.252701,0.422452,0.151858,0.449384,0.169761,0.200167,2.198994,2.86569,0.113582,22.064215,22.223688,0.601074,1.295768,2.022766
"ENSOMYG00000066034","",0.895052,1.474059,1.577888,1.153544,0.711721,1.221209,1.960364,1.390426,1.422453,1.773883,0.705735,2.439787,3.536769,1.943552,1.71473,1.146671,0.738836
"ENSOMYG00000066035","",0.092262,0.029762,0,0.059326,0,0,0,0.308334,0,0,0,0.141865,0.4877,0.178175,0.128307,0.079365,0.498016
"ENSOMYG00000066038","",0.263897,0.491667,0.230834,0.329167,0.426249,0.271251,0.864084,0.2375,0.312502,0.2,0.82533,1.757485,1.212501,2.237932,0.434306,0.445,0.596584
"ENSOMYG00000066041","",5.901099,4.261905,8.509157,15.084249,17.684982,10.326007,20.170328,18.208792,12.278388,4.435897,1.575092,3.749084,9.492674,7.642857,1.937729,0.659341,1.648352
"ENSOMYG00000066044","",3.593667,0,1.978005,1.681456,0.530148,0.789913,2.924536,2.103148,2.066363,0,0.240804,0.198711,0,0,0.309443,0.153204,0
"ENSOMYG00000066049","",1.130661,1.396427,1.222205,0.798256,0.932884,1.044052,1.39648,1.003016,3.04227,14.498415,16.191448,10.745098,17.063181,13.603485,9.269336,50.840961,32.340958
"ENSOMYG00000066051","ptges3b",6.571054,6.523576,8.703995,5.794881,6.444008,5.43484,12.080223,6.269483,5.45645,5.099542,4.822528,7.55501,10.85167,10.747544,8.167649,10.71873,7.054682
"ENSOMYG00000066053","ddit3",16.50322,13.900712,17.515079,11.049813,14.013216,12.015926,13.678414,21.271095,10.062013,15.643511,17.113182,58.029819,56.320229,52.223312,22.189426,35.779396,28.385294
"ENSOMYG00000066055","",0.029216,0.127451,0.414708,0.366666,0.042941,0.042745,0.153431,0.353823,0.029412,0.071961,0.058431,0.820049,0.281178,0.443138,0,0.208628,0
"ENSOMYG00000066061","",0,0.073529,0.160195,0.147059,0.058824,0,0,0.131764,0.176471,0,0.055098,0.548144,0.249017,0.212745,0,0.066079,0.067843
"ENSOMYG00000066063","",0.031526,0.143338,0.011489,0,0.063052,0,0,0.015763,0.042035,0.078815,0,0.123245,0.142497,0.425683,0.155948,0.017991,0.112064
"ENSOMYG00000066067","",5.305993,7.216836,5.440235,3.957495,3.967711,5.154215,8.366367,6.616365,10.821651,299.510162,117.853554,1992.179077,3064.783447,1648.502197,53.478436,1374.966431,1199.53772
"ENSOMYG00000066068","",0.018654,0.142239,0.058366,0.029147,0.058295,0.170834,0.202124,0.147315,0.058295,0.145773,0.262765,0.262286,0.463063,0.447268,0.355946,0.086552,0
"ENSOMYG00000066076","",0,0.064787,0,0.023929,0.154386,0.075188,0.049248,0.052256,0.060902,0.080326,0.029323,0.607455,0.747116,0.860026,0.196241,0.220052,0.035338
"ENSOMYG00000066078","",0.156677,0,0,0.029674,0.029674,0.029674,0.101681,0.029674,0.148368,0,0.010683,0.323904,0.277154,0.562679,0.694364,0.100099,0.029476
"ENSOMYG00000066080","",0,0.045126,0,0,0.013357,0,0,0,0.013117,0.709085,0.312034,0.770698,1.547232,1.263004,0.43905,0.030084,0.224428
"ENSOMYG00000066089","",0.521673,0.132745,0.193627,0.309902,0.11,0.116915,0.12647,0.29314,0.125097,0.303007,0.249269,0.640346,0.500297,0.676279,0.37201,0.161567,0.039804
"ENSOMYG00000066091","",0.5662,1.10575,0.6,0.781221,1.100469,0.422535,0,1.459155,0.153052,1.913698,1.158333,2.917614,0.92729,4.774003,1.314144,0,1.077934
"ENSOMYG00000066096","",1.856734,2.510029,2.097421,2.358166,3.535862,3.776504,6.269341,0,3.404011,3.117479,3.765043,5.733524,5.47851,4.191977,4.100286,0,2.767908
"ENSOMYG00000066097","",47.365475,44.92857,45.807144,49.32262,59.416668,46.645237,76.479759,64.519051,55.535713,19.865477,15.440476,9.269048,16.066668,17.442858,17.24881,19.85,16.390476
"ENSOMYG00000066100","5_8S_rRNA",0.296537,0,0,0,0,0,0,0.193459,0,9.478287,16.265017,11.321428,15.612013,19.702923,13.422179,23.849026,18.349026
"ENSOMYG00000066103","",0.084273,0.371712,0.267262,0.25717,0.086844,0.09034,0.242664,0.053808,0,0.157731,0.160434,0.203856,0.283531,0.354699,0.32819,0.37725,0.161622
"ENSOMYG00000066104","",0.246817,0,0.273582,0.14639,0.02908,0.039812,0.073788,0.137092,0.010089,0.118101,0,0.531354,0.58823,0.933514,0.324232,0.03541,0.303462
"ENSOMYG00000066105","",3.714813,3.959439,3.859287,2.569721,2.578795,2.81461,6.097719,4.033557,8.516124,25.921671,16.623621,23.00926,48.685459,20.528049,9.863997,115.332649,61.982025
"ENSOMYG00000066118","",0.889397,2.347063,0.848207,1.083524,0.944317,0.712433,0.737605,0.871854,0.74714,1.348589,2.165523,2.616324,1.880625,5.060641,0.945461,0.50267,1.927536
"ENSOMYG00000066120","",0.552308,0,0.276458,0,0.373672,0,0.003792,0.123355,0.130701,0,0.112948,0,0.138047,0.14974,0,0.361189,0.009932
"ENSOMYG00000066122","",0.021315,0.073053,0.09486,0,0,0.062793,0.011338,0.021844,0.022676,0.017385,0.065306,0.273207,0.144709,0.317084,0.189192,0.01164,0.037944
"ENSOMYG00000066124","",0,0,0.785024,0.879831,0,1.817029,0,0,1.189614,1.380435,0,2.919687,1.702295,3.20471,1.30314,0.294082,1.522947
"ENSOMYG00000066125","",32.572681,26.324415,34.235874,24.694691,27.791578,26.689119,37.461365,28.945906,24.151749,0.162268,0,0.330075,1.439321,0.557472,0.541544,0.5826,0.146628
"ENSOMYG00000066129","",0.074806,0.02907,0.042151,0.02907,0.087209,0.041861,0.066473,0.02907,0.072674,0.290698,0.044186,0.17907,0.163371,0.291669,0.064147,0.04031,0.188759
"ENSOMYG00000066132","",0.050251,0.050251,0,0,0.028865,0,0.081239,0.083752,0,0.049554,0.135677,0.177887,0.163474,0,0,0.227974,0.085595
"ENSOMYG00000066133","",0.299667,0.069583,0.311214,0.307814,0.154321,0.332484,0.240963,0.036098,0.035369,0.144364,0.111424,0.087815,0.341145,0.495607,0.013734,0.126466,0.143483
"ENSOMYG00000066141","",0.110392,0.203007,0.198954,0.213284,0,0.006667,0.069118,0.107057,0.191177,0.08745,0.328087,0.507066,0.498823,0.76486,0.34,0.048431,0.029216
"ENSOMYG00000066143","",0.096873,0,0.028723,0,0.015898,0.037732,0.047695,0.015898,0.085321,0.062851,0,0.262217,0.549977,0.565763,0,0.015898,0.205088
"ENSOMYG00000066149","",0.070392,0.029412,0,0.044902,0,0.029412,0,0.13451,0.044902,0.082745,0.140654,0.146078,0.427419,0.432353,0.323531,0.153529,0.027843
"ENSOMYG00000066150","",0.526204,0.425622,0.925357,0.899418,0.689783,0.619905,1.129698,0.909476,0.607729,1.920063,1.719428,1.125463,0.366861,0.962414,1.026998,1.372155,0.551085
"ENSOMYG00000066152","5_8S_rRNA",0.07796,0,0,0.098798,0,0,0.071429,0,0.358335,60.270191,88.452263,82.489952,97.566658,107.466927,77.010246,131.612015,100.005074
"ENSOMYG00000066154","",2.970835,1.870242,2.741473,2.261493,2.303262,1.804993,3.209837,4.362086,1.623826,2.940435,2.035344,4.439693,4.542758,3.942412,3.007168,3.535344,1.6913
"ENSOMYG00000066158","",0.305962,0.372055,0,0.154719,0.155682,0.053468,0.187512,0.101069,0.013366,0,0.38684,0.278908,0.203303,0.291345,0.087611,0.119162,0.139384
"ENSOMYG00000066162","adoa",3.134259,4.644841,5.197752,0.689153,1.411376,2.207672,5.481482,3.648149,3.236773,6.432539,9.931217,11.733465,10.489418,15.111111,5.130953,7.535714,5.272487
"ENSOMYG00000066165","",0,0,0.278734,0,0.338406,0,0,0.351622,0,0.568682,0,0.449339,0.192631,0.338807,0.180216,0.115338,0.563877
"ENSOMYG00000066179","mrpl34",25.939199,22.0704,29.2672,20.416,25.937599,25.7216,44.952,37.768002,32.452801,9.982399,13.424,14.7792,14.8544,15.0848,12.6736,15.8016,12.0544
"ENSOMYG00000066182","",0.050281,0,0.056785,0.018887,0.034647,0.053283,0.018762,0.168232,0.063665,0.345467,0.094562,0.715885,0.26465,0.418189,0.057286,0.037023,0.092437
"ENSOMYG00000066184","",0.114539,0.113749,0.134521,0.140109,0.157467,0.086845,0.070623,0,0.0788,0.029674,0.143224,0.12364,0.474084,0.626884,0.216945,0.1181,0.376657
"ENSOMYG00000066186","",3.348818,3.017115,4.256724,1.241239,1.471068,2.154849,2.576202,4.722086,2.061125,4.118989,4.00163,6.96088,5.05379,8.229013,3.236349,3.466993,3.886716
"ENSOMYG00000066189","",0.070707,0.011655,0.034501,0,0.023154,0,0.026573,0.046154,0.011577,0.208161,0.155869,0.52411,0.516065,0.654781,0.156565,0.148253,0.098213
"ENSOMYG00000066190","maff",12.357444,7.771489,12.803984,6.836478,14.352201,7.815514,18.708595,10.148847,6.283019,4.526206,10.884696,30.712788,31.058701,47.417191,19.345911,10.622642,15.180293
"ENSOMYG00000066191","",0.016667,0,0.1074,0,0.044154,0,0,0.060385,0.018221,0.067496,0.04944,0.844946,0.414131,0.354521,0.060385,0.018595,0.142662
"ENSOMYG00000066192","",2.980398,1.629315,2.380868,1.652426,2.459235,1.772087,1.908133,2.146869,1.821832,0.403745,0.436805,0.748391,1.01141,0.938855,0.770915,0.554418,0
"ENSOMYG00000066198","",0.634415,0.882425,0.508267,0.437232,0.729087,0.428047,0.814758,0.654011,0.260257,0,0.676056,1.125781,0.408451,1.720759,0,0.383956,0.236987
"ENSOMYG00000066204","",0.012516,0.050062,0.012516,0.025031,0.021193,0.028702,0,0,0,0.039216,0.012349,0.280684,0.185567,0.430603,0.139925,0,0.080893
"ENSOMYG00000066209","",0.559209,0.368499,0.6055,0.530965,0.346897,1.010191,0.519825,0.561044,0.614098,0.636307,0.278085,0.323355,0.455121,0.696364,0.722005,0.372718,0.191691
"ENSOMYG00000066216","",0.066914,0,0.018233,0.03138,0,0.034977,0.06803,0.034418,0.017426,0.082542,0.118637,0.407192,0.244591,0.248873,0.067721,0.05048,0.062759
"ENSOMYG00000066217","",0.01003,0.01003,0.055633,0,0.039051,0.02454,0.217587,0.076897,0.02006,0.100702,0.202127,0.283608,0.337681,0.359375,0.027014,0.025811,0.081243
"ENSOMYG00000066222","",0,0.029674,0.104748,0.086845,0.049455,0,0.059347,0.010089,0.182723,0.169139,0.277794,0.855593,0.56464,0.571509,0.344856,0.269948,0.262315
